,question,answer,img_id,type
6778,nam thanh niên đang sử dụng cái gì,ván trượt,367710,0
6779,những gì chứa đầy những bông hoa màu cam đậm và một cây gậy,lọ cắm hoa,415015,0
6780,màu của xe buýt là gì,màu đỏ,576012,2
6781,người đàn ông đứng ở đâu,cửa hàng,454712,3
6782,ngựa vằn trong việc ăn tự nhiên những gì,bãi cỏ,417946,0
6783,màu của mũ bảo hiểm là gì,màu vàng,164657,2
6784,màu của dòng kẻ là gì,màu xanh dương,41233,2
6785,màu của phòng tắm là gì,màu trắng,66930,2
6786,những gì đứng bên hàng rào,con ngựa,473731,0
6787,hai người mặc những gì đang ngồi với một con chó giữa họ,đồng hồ,491556,0
6788,có bao nhiêu con chim trên một số tảng đá gần đại dương,ba,345685,1
6789,nấu bao nhiêu bánh rán trong một thùng mỡ sôi,tám,387393,1
6790,những gì có con dao với một quả táo dính máu ướt đẫm,tường,573796,0
6791,có bao nhiêu người đứng cạnh một con voi dọc theo một dòng sông,ba,562207,1
6792,màu của chiếc tàu là gì,màu cam,556647,2
6793,nhóm lớn các ván trượt băng ở đâu,đường phố,145295,3
6794,màu của bãi chứa là gì,màu vàng,191473,2
6795,màu của xe máy là gì,màu xanh lá,454745,2
6796,toàn bộ cuộn giấy vệ sinh bị tắc nghẽn là gì,nhà vệ sinh,354098,0
6797,con mèo đen trắng đang ngồi ở đâu,chậu,502204,3
6798,màu của con chó là gì,màu đen,491525,2
6799,những gì chứa đầy những hành khách tăng tốc trên một hồ nước,con thuyền,499393,0
6800,những gì đứng trên đá với một cái miệng mở,gấu,519611,0
6801,màu của container là gì,màu đỏ,169878,2
6802,đỗ những gì đang đỗ bên cạnh nền tảng bên dưới một trần nhà,xe lửa,420589,0
6803,màu của con mèo là gì,màu xám,119776,2
6804,những gì bên cạnh một bức tường trắng và cánh cửa màu xanh tươi sáng,con bò,545958,0
6805,một sự sắp xếp của những bông hoa rực rỡ và cây xanh đánh thức những gì,tường,477949,0
6806,những gì đang cúi đầu xuống trong khi đi bộ,hươu cao cổ,551665,0
6807,có bao nhiêu vòi chữa cháy đỏ trên con đường đất,một,322735,1
6808,người phụ nữ đang ở đâu,phòng bếp,246106,3
6809,cái gì đang ngồi trên bờ biển,con thuyền,354744,0
6810,có bao nhiêu chuyến tàu cạnh nhau tại một ga đường sắt,ba,440346,1
6811,chuối và táo ở đâu,bát,276781,3
6812,bàn ăn có bao nhiêu đứa trẻ ngồi với đĩa trước mặt chúng,ba,115018,1
6813,tủ đông lạnh trắng đang ở đâu,phòng bếp,557227,3
6814,màu của áo khoác là gì,màu xanh dương,280484,2
6815,màu sắc của đồ đạc là gì,màu trắng,453397,2
6816,người đàn ông đang nhìn ra khỏi cửa sổ ở đâu,giường,269234,3
6817,có bao nhiêu người đàn ông châu á cầm ván lướt sóng trên bãi biển,sáu,551575,1
6818,màu của chiếc đĩa là gì,màu trắng,250735,2
6819,những gì kéo đến bến sân bay,máy bay,575896,0
6820,những gì trên băng chuyền ở trạng thái sẵn sàng để tráng men,donut,565245,0
6821,những gì đang nằm trên một mặt trên,chuối,543696,0
6822,người đàn ông vuốt ve là gì,con ngựa,546222,0
6823,bên cạnh cây thông noel có bao nhiêu mặt đồng hồ,bốn,155108,1
6824,cái gì đang đỗ trên con đường sỏi,xe máy,410878,0
6825,thịt lợn nướng đã phục vụ ở đâu,bát,85998,3
6826,người đàn ông sử dụng điện thoại ở đâu,gian hàng,222016,3
6827,những gì đứng trên một số bước đá,hươu cao cổ,456756,0
6828,màu của lá là gì,màu xanh lá,319126,2
6829,có bao nhiêu con chuột được thiết lập trước máy tính,bốn,368706,1
6830,có bao nhiêu bình hoa khác nhau xếp hàng bên cạnh nhau,bốn,480644,1
6831,màu mắt là gì,màu xanh lá,542165,2
6832,"những gì được bao quanh bởi những chiếc lá đầy màu sắc, rơi, mùa thu",băng ghế,496093,0
6833,có bao nhiêu con mèo nằm trên một hành lý trong khi một con khác vươn vai,một,581249,1
6834,có bao nhiêu đĩa giấy trắng mỗi cái có một lát bánh pizza đặc biệt trên chúng,ba,50827,1
6835,có bao nhiêu người đàn ông đang ngồi trên bàn và nhìn vào điện thoại của anh ấy,hai,210374,1
6836,có bao nhiêu con hươu cao cổ thấp cổ trong một cánh đồng cỏ bao quanh,ba,12181,1
6837,cái gì đang ngồi bên cạnh một chiếc ghế dài bằng gỗ,cái ghế,342060,0
6838,màu của tường là gì,màu đỏ,34333,2
6839,màu của áo là gì,màu đỏ,38722,2
6840,con mèo đen đang ngồi ở đâu,gầu múc,542946,3
6841,màu của xe máy là gì,màu vàng,351262,2
6842,những gì đang bị mắc kẹt vào một máy tính xách tay và bị đâm,dao,447611,0
6843,những tờ giấy được đánh số ở đâu,phòng bếp,417885,3
6844,người đàn ông đang chụp ảnh tự sướng ở đâu,gương,224155,3
6845,người phụ nữ ném một chiếc dĩa nhựa màu xanh trên cỏ xanh được bao phủ là gì,đồi,438989,0
6846,những gì kéo ra khỏi chỗ đậu xe,xe buýt,524992,0
6847,phòng khách khoe khoang gì,ghế sô pha,512223,0
6848,màu của gấu là gì,màu nâu,202966,2
6849,cái gì bên cạnh cây,băng ghế,437514,0
6850,đầu bếp trang trí thức ăn ở đâu,phòng bếp,554949,3
6851,màu của áo là gì,màu tía,177840,2
6852,người đàn ông trả lại quả bóng tennis bằng cách sử dụng cái gì,vợt,373356,0
6853,ba vận động viên trượt tuyết nâng lên bầu trời là gì,núi,434618,0
6854,người đàn ông ngồi ở đâu,bồn tắm,121875,3
6855,con mèo đang ngồi ở đâu,chậu,567754,3
6856,cái gì đậu trên cành cây,con chim,375087,0
6857,có bao nhiêu con ngựa vằn đang đi dạo trong một khu cỏ có cây ở phía trước,ba,256859,1
6858,những gì đi lại trên đường ray trong khu đô thị lớn,xe lửa,520503,0
6859,điều gì làm cho nó đi xuống đường ray,tàu hỏa,340036,0
6860,màu của ghế là gì,màu đỏ,413414,2
6861,phòng tắm có hai bồn rửa mặt ở đâu?,chuồng,238887,3
6862,có bao nhiêu nam giới trong một căn phòng và một số người đang chơi trò chơi điện tử,năm,186753,1
6863,gôn bên cạnh cây sồi là gì,quả bóng,399532,0
6864,có bao nhiêu thanh niên đối đầu với nhau trong một trò chơi bóng đá,hai,524063,1
6865,màu của cà vạt là gì,màu xanh dương,61918,2
6866,đánh bại những gì nằm bên đường,vali,359855,0
6867,gà tây được nướng ở đâu,chảo,260733,3
6868,màu của tường là gì,màu xanh lá,261144,2
6869,một số nhân viên đứng xung quanh đâu,quán ăn,32074,3
6870,màu của gấu là gì,màu đen,445276,2
6871,những gì có hình dạng kỳ lạ treo trước các loại rau khác,cà rốt,348854,0
6872,những gì đang ngồi trên đường ray tàu và gắn vào xe trước nó,xe ô tô,434279,0
6873,màu sắc của cây là gì,màu xanh lá,266083,2
6874,đứa trẻ đang ở đâu,phòng,445900,3
6875,những gì đang ngồi cạnh bàn phím,chuột,447548,0
6876,cặp vợ chồng đang ngồi ở đâu,phòng,340412,3
6877,màu của chiếc ghế dài là gì,màu xám,511143,2
6878,người đàn ông trẻ tuổi đang ở đâu,phòng tắm,505385,3
6879,người phụ nữ đang ngồi ở đâu,giường,172597,3
6880,những gì được bao phủ bởi một loại toppings,pizza,549885,0
6881,đâu là nhà vệ sinh cũ đã phá hủy,phòng,474279,3
6882,một số trái cây và rau quả ở đâu,thùng chứa,124914,3
6883,màu của bầu trời là gì,màu xanh dương,267416,2
6884,có bao nhiêu người mỉm cười bên cạnh nhau khi cầm vợt tennis,bốn,122355,1
6885,màu của con gấu là gì,màu nâu,318811,2
6886,con mèo đen trắng đang ngồi ở đâu,chậu,567754,3
6887,cái gì đặt trước hộp thức ăn,bia,378614,0
6888,người đàn ông mặc gì khi đứng trước một tòa tháp đồng hồ,áo vest,274496,3
6889,màu của gạch là gì,màu xám,43011,2
6890,những gì gặm cỏ trên cánh đồng trong khi mặt trời chiếu sáng,con bò,567253,0
6891,có bao nhiêu con ngựa vằn uống nước từ một cái máng trong chuồng của chúng,ba,53893,1
6892,những gì bay trên cánh đồng gần ngọn hải đăng,diều,493102,0
6893,người đàn ông đứng ở đâu khi một chuyến tàu đi qua,trạm,81544,3
6894,hai người phụ nữ và một người đàn ông đang cầm gì khi uống rượu,kính đeo,515716,0
6895,những gì bên cạnh nhau trên một tầng trong nhà,ván trượt,430096,0
6896,cửa tắm là gương và một ổ cắm,chậu,394517,0
6897,có bao nhiêu hươu cao cổ đứng đằng sau cái khác trong số các bàn chải,hai,504580,1
6898,nước uống chim ở đâu treo ngoài cửa sổ,chai,33799,3
6899,người đàn ông giữ cái gì cho cái lưỡi nhô ra của mình,cây kéo,463070,0
6900,những gì trên đá pizza,pizza,474333,0
6901,đỗ gì ở ga tàu,xe lửa,452461,0
6902,cái gì đang đỗ ở bên đường,xe máy,473936,0
6903,cái gì nằm trên chăn trước mặt thú nhồi bông,con mèo,480593,0
6904,màu của vòi nước là gì,màu xanh lá,225345,2
6905,hai lính cắt bằng dao là gì,bánh,548288,0
6906,những gì ngủ trên ghế xe máy,con mèo,513585,0
6907,sự phản chiếu của con chó ở đâu,gương,437395,3
6908,những gì được nuôi cành cây trên sông,con chim,436044,0
6909,đâu là cậu bé và người đàn ông chơi wii,phòng,304603,3
6910,cái gì kéo xe trên một con phố cổ,con ngựa,522990,0
6911,mẹ và con trai chơi đùa ở đâu,phòng ngủ,464150,3
6912,người đàn ông có tai nghe quanh cổ và giữ những gì,ván trượt,434689,0
6913,cái gì đang ngồi trên vỉa hè,vòi,492163,0
6914,nhà tù những gì với hai giường và sơn bong tróc từ tường,điện thoại,546649,0
6915,màu của cây là gì,màu xanh lá,212514,2
6916,cái gì đang mở và có rất nhiều trứng,cửa,397322,0
6917,màu của hoa hồng là gì,màu vàng,256189,2
6918,"người đội mũ bảo hiểm xe đạp, giơ bao nhiêu quả chuối",hai,482439,1
6919,những gì đứng với nhiều loại trái cây trong hộp và giỏ treo,hoa quả,419350,0
6920,màu của lá là gì,màu xanh lá,385146,2
6921,những gì chứa đầy dấu hiệu và giấy báo cáo,thân cây,498994,0
6922,cậu bé chỉ ở đâu,phòng bếp,172680,3
6923,màu của áo là gì,màu cam,426400,2
6924,màu của con mèo là gì,màu cam,286141,2
6925,những gì được bao quanh bởi những ngôi nhà đồ chơi,trạm,560466,0
6926,những gì đỗ ở bên đường,xe tải,431431,0
6927,màu của khu vực là gì,màu xanh lá,202629,2
6928,hai đứa nhỏ đã đánh răng ở đâu,phòng tắm,25237,3
6929,có bao nhiêu con chó nâu đang ngồi bên ngoài xe buýt,hai,293289,1
6930,màu của xe buýt là gì,màu tía,419364,2
6931,màu của bầu trời là gì,màu xanh dương,397010,2
6932,những gì được bao phủ bởi lá nhôm,chảo,555356,0
6933,màu của con mèo là gì,màu đen,88082,2
6934,người đàn ông có râu trông trầm ngâm và mặc những gì,cà vạt,502698,0
6935,một con mèo đang đứng ở đâu,nhà vệ sinh,264976,3
6936,nhóm bàn chải đánh răng đầy màu sắc ở đâu,thùng chứa,7559,3
6937,người đó trên ván trượt đang ở đâu,bát,530743,3
6938,bao nhiêu người đàn ông cưỡi ván lướt sóng qua những con sóng vỗ,hai,43435,1
6939,ngày nhiều mây với máy bay đã sẵn sàng ở đâu,sân bay,145978,3
6940,có bao nhiêu bánh mì tròn được đặt trên giá lò nướng,năm,166124,1
6941,những gì được phủ trong lớp phủ bên trong khay nướng,pizza,556478,0
6942,nhóm người tập hợp ở đâu,phòng bếp,350009,3
6943,những gì trong đại dương gần một số cây,con thuyền,385586,0
6944,màu của chiếc ô là gì,màu cam,358171,2
6945,có bao nhiêu món tráng miệng sô cô la trên đĩa gần cam,bốn,46065,1
6946,những người trẻ đang thả tại một công viên là gì,diều,407868,0
6947,người phụ nữ chụp một bức ảnh của mình ở đâu,gương,166233,3
6948,hai người đàn ông và một người phụ nữ nói chuyện ở đâu,kho,17582,3
6949,con mèo ngồi ở đâu,tách,459598,3
6950,hai chiếc ghế nhỏ và tv màn hình phẳng ở đâu,phòng,204407,3
6951,màu của chiếc tàu là gì,màu vàng,102923,2
6952,những gì đang ngồi trên bàn cạnh nhau,điện thoại,444770,0
6953,màu của lá là gì,màu xanh lá,503069,2
6954,màu của xe buýt là gì,màu xanh lá,118989,2
6955,người phụ nữ ngồi xổm ở đâu,cái ghế,70339,3
6956,người phụ nữ xinh đẹp đang chuẩn bị một số thực phẩm ở đâu,phòng bếp,484281,3
6957,những gì đứng trên một vỉa hè trống rỗng,đồng hồ,460149,0
6958,búp bê khỏa thân và hai con gấu bông ngồi ở đâu,cái ghế,93748,3
6959,màu của chăn là gì,màu cam,253247,2
6960,trái cây được đặt ở đâu,bát,482719,3
6961,những gì đang chơi với miệng của nó mở,gấu,499104,0
6962,màu của gấu bông là gì,màu nâu,172800,2
6963,có bao nhiêu đứa trẻ trong hai trường hợp quần áo,hai,377339,1
6964,màu của chiếc bình là gì,màu trắng,325799,2
6965,con chó đang ở đâu,gương,494190,3
6966,màu của chiếc giường là gì,màu trắng,549413,2
6967,người đàn ông mặc những gì đang ngồi trên sàn rô,cà vạt,502698,0
6968,những gì trong một ứng dụng rỗng,chai,430677,0
6969,hai người đàn ông ngồi ở đâu,phòng,402042,3
6970,cái gì đang ngồi trên giá,gấu,373440,0
6971,bông hoa màu đỏ ở đâu,lọ cắm hoa,528127,3
6972,những gì đang sử dụng mỏ của nó để đào vào lông của nó,con chim,400994,0
6973,người cầm thứ làm từ miếng cà rốt,điêu khắc,442301,0
6974,những gì đỗ trên đường hẹp ngồi trước một chiếc xe mô hình cũ,xe máy,488943,0
6975,máy chà nhà vệ sinh ở đâu,chuồng,302185,3
6976,những gì trên một phần của một chiếc giường và một tấm kính lộn ngược,đèn để bàn,384651,0
6977,tủ đông tủ lạnh kim loại đang ở đâu,phòng bếp,559992,3
6978,màu của xe tải là gì,màu đỏ,488686,2
6979,những gì đang đi xuống một con đường,xe buýt,499615,0
6980,hai con chó đang ngồi gì,giường,375407,0
6981,màu của nửa là gì,màu cam,464715,2
6982,bao nhiêu máy bay phản lực bay cao để lại một vệt khói,bảy,201246,1
6983,những gì đang bay trong bầu trời nhiều mây,máy bay,524186,0
6984,có bao nhiêu túi du lịch đặt trên sàn nhà của nhau,bốn,286482,1
6985,những gì đang ngồi cạnh nhau,laptop,528049,0
6986,những gì bên cạnh động vật nhồi bông màu vàng,sandwich,532620,0
6987,màu của cổng là gì,màu xanh dương,258671,2
6988,màu của kim loại là gì,màu trắng,44215,2
6989,màu của bánh xe là gì,màu cam,401435,2
6990,màu sắc của thứ đang đặt là gì,màu vàng,477029,2
6991,người phụ nữ đang chụp ảnh con chó và suy ngẫm ở đâu,gương,332434,3
6992,màu của sườn đồi là gì,màu xanh lá,471278,2
6993,những gì nằm ở giữa bàn,pizza,535933,0
6994,chuyến tàu nào vừa đi qua cầu vượt,đường sắt,558421,0
6995,những gì được bao phủ bởi ánh sáng lấp lánh đang ngồi bên trong một căn phòng,nhà vệ sinh,352584,0
6996,những gì cung cổ của nó trong một vỏ bọc sở thú,ngựa rằn,447194,0
6997,có bao nhiêu con hươu cao cổ đang đứng dưới bóng cây,ba,282987,1
6998,những gì đang ngồi trên khăn trên ghế,con chó,437231,0
6999,con chó nằm ở đâu,cái ghế,411875,3
7000,đang ngủ trên một chiếc giường con chó nhỏ thì sao giường có nhiều đồ chơi trên đó là con gì,con chó,354126,0
7001,màu của cổ áo là gì,màu tía,379226,2
7002,con mèo đang trèo lên đâu,tủ lạnh,242210,3
7003,màu của bầu trời là gì,màu xanh dương,364582,2
7004,những gì ngồi trong bồn tắm,con mèo,558073,0
7005,người đàn ông nằm xuống và giữ gì,gấu,566529,0
7006,màu của tam giác là gì,màu đỏ,333102,2
7007,con mèo đang nằm ở đâu,chậu,327769,3
7008,cái gì kéo đoàn tàu của nó quanh khúc cua,động cơ,564739,0
7009,màu của gấu là gì,màu đen,439940,2
7010,màu của chất thải là gì,màu xanh dương,338059,2
7011,màu của cỏ khô là gì,màu xanh lá,520422,2
7012,những gì trên hồ khi một cơn bão đến gần,con thuyền,513507,0
7013,màu của dấu hiệu là gì,màu vàng,577787,2
7014,người đi du lịch ở đâu qua một hồ nước nhỏ,con thuyền,162237,3
7015,những gì được bật tại bàn,máy vi tính,494427,0
7016,cái gì đang đậu bên cạnh chiếc xe buýt sơn màu,xe ô tô,335119,0
7017,cái gì đang nằm trên một cái dĩa,pizza,556703,0
7018,những gì hiển thị trong lọ thủy tinh trong suốt,bông hoa,494970,0
7019,những gì ở khu vực dành cho người đi bộ thành phố xếp hàng trong mùa thu,cây,558992,0
7020,màu của lá là gì,màu xanh lá,447108,2
7021,một số người một thị trường ngoài trời và một con ngựa nâu kéo những gì,xe đẩy,509766,0
7022,hươu cao cổ ăn gì để lại,cây,542248,0
7023,màu sắc của hành tây là gì,màu tía,319295,2
7024,những gì chọc vào chân của nó tại một tấm gương và nhìn vào sự phản chiếu của nó,con mèo,411665,0
7025,có bao nhiêu người nằm trên bãi biển chụp ảnh người khác đang bay diều,một,504702,1
7026,có bao nhiêu bình chứa hoa trắng và tím,hai,557987,1
7027,những gì chứa đầy một loại rau và một cái muỗng gỗ,chảo,504005,0
7028,những gì trong nhà để xe trước khi cuộc đua bắt đầu,xe đạp,394002,0
7029,những gì đang kéo giỏ hàng bằng thùng bia trên đó,con ngựa,459117,0
7030,bồn tắm trắng đang đặt ở đâu,phòng tắm,240175,3
7031,một con mèo màu cam đang ngủ ở đâu,giường,195889,3
7032,có bao nhiêu người chơi quần vợt đang tạo dáng trên sân tennis với vợt và bóng,năm,354846,1
7033,cái gì nằm trên con đường rải sỏi,xe tải,349794,0
7034,những gì tạo ra màu xanh lá cây dịu,phòng,357957,0
7035,"những gì phủ trên với pho mát, rau và một quả trứng",pizza,357903,0
7036,một bức tượng nhỏ trên bàn phím máy tính ở đâu,văn phòng,127007,3
7037,màu của lá là gì,màu xanh lá,31540,2
7038,những gì đỗ trên đường phố gần một tòa nhà,xe máy,566278,0
7039,màu của bàn chải đánh răng là gì,màu xanh dương,210416,2
7040,có bao nhiêu người đang đeo ván trượt bám vào cột trượt tuyết,hai,56187,1
7041,màu của gạch là gì,màu trắng,547156,2
7042,màu sắc của áo khoác là gì,màu vàng,84670,2
7043,một nhóm người đang ở đâu,hồ bơi,300169,3
7044,một người phụ nữ hấp dẫn đang chụp ảnh tự sướng ở đâu,phòng tắm,387408,3
7045,người phụ nữ nấu món trứng ốp la bằng gì,chảo,350737,3
7046,những gì đã sẵn sàng để có pantengers ban nó,máy bay,413734,0
7047,có bao nhiêu người trong trang phục công sở đang thảo luận quanh bàn,năm,124580,1
7048,những gì đậu trên cành,con chim,551861,0
7049,một người chơi tennis nữ ở đâu,xe lăn,157693,3
7050,màu của cà vạt là gì,màu vàng,472519,2
7051,cô gái đang giữ bàn chải đánh răng ở đâu,phòng tắm,414010,3
7052,màu của bếp là gì,màu trắng,395627,2
7053,cái gì mở cho chiếc xe màu đen với vành đỏ,cửa,552824,0
7054,màu của thiên nga là gì,màu trắng,170253,2
7055,cái gì trên bàn,bông hoa,385842,0
7056,có bao nhiêu chiếc vali màu hồng đứng thẳng trước cửa sổ,ba,125298,1
7057,đâu là bó hotdogs nơi nấu ăn,cái nồi,46298,3
7058,hai chiếc bánh với một người đàn ông đang cắt một chiếc ở đâu,hộp,416875,3
7059,màu của dấu hiệu là gì,màu xanh lá,169330,2
7060,hai con hươu cao cổ ở đâu,chuồng,173166,3
7061,cái gì đang ngồi dưới một cái lều màu tím bên cạnh một đài phun nước,xe đạp,337561,0
7062,những gì đang kéo vào một ga xe lửa cùng một lúc,xe lửa,481928,0
7063,có bao nhiêu nữ vận động viên tạo dáng chụp ảnh cho olympic 2010 ở vancouver,ba,172925,1
7064,có bao nhiêu người trượt tuyết đang đi xuyên quốc gia theo hướng ngược lại,hai,390773,1
7065,những gì được cắt lát mỏng như con dao nằm trên bề mặt bánh,bánh,488522,0
7066,màu sắc của đại dương là gì,màu xanh dương,65901,2
7067,có bao nhiêu người đang thơ thẩn trên chiếc thuyền nhỏ trên mặt nước,bốn,134986,1
7068,những gì có bên trong túi hành lý,laptop,578553,0
7069,thứ hai người phụ nữ đang giữ và mỉm cười ở bãi biển là gì,ván lướt sóng,566159,0
7070,những gì được sắp xếp bên cạnh nhau,rau,382210,0
7071,người đàn ông trung niên râu ôm ấp những gì,gấu,566529,0
7072,con mèo đang nằm ở đâu,ô cửa,182903,3
7073,bảy gấu bông ngồi ở đâu,toa xe,527073,3
7074,màu sắc của giày là gì,màu tía,474356,2
7075,"cái gì đang ngồi trên bàn cùng với màn hình máy tính, bàn phím, chuột, máy tính và loa",bia,346638,0
7076,cuộc họp kinh doanh đang diễn ra ở đâu,phòng,67655,3
7077,những bàn phím nào nằm trên bàn,máy vi tính,495973,0
7078,con mèo đang nhìn ở đâu,gương,365205,3
7079,một bài báo có bao nhiêu hình ảnh về nam vận động viên trượt ván,hai,456521,1
7080,hai người mặc những gì,mũ,427341,0
7081,cáo gì đang được treo trong quán bar,đồng hồ,581632,0
7082,màu của áo là gì,màu trắng,58708,2
7083,có bao nhiêu con voi đứng cầm bút ở các điểm khác nhau,hai,270402,1
7084,màu của chiếc tàu là gì,màu vàng,482079,2
7085,hai người chụp ảnh ở đâu,gương,29041,3
7086,cô gái và cậu bé đang chơi trò chơi điện tử ở đâu,phòng,506073,3
7087,những gì đang chuyển động,xe điện,570826,0
7088,hai con voi trưởng thành và một con voi nhỏ ở đâu,vườn bách thú,215315,3
7089,những gì được hiển thị với quần áo trên đó,giường,546245,0
7090,cặp hai bàn trên đâu,nhà ở,406646,3
7091,những gì trong nồi nước sôi,cà rốt,459749,0
7092,màu sắc của đồ đạc là gì,màu trắng,414912,2
7093,những gì ngồi gần nhau trong cùng một phòng,nhà vệ sinh,517600,0
7094,màu sắc của chiếc váy là gì,màu đỏ,320660,2
7095,có bao nhiêu con mèo thư giãn trên giường trong một căn phòng sáng,năm,577320,1
7096,hai người đàn ông đang ngồi và nói chuyện ở đâu,phòng,51555,3
7097,hai chiếc khăn hình những gì trên giường với gối,con voi,572899,0
7098,những gì được trang trí với dây leo và hoa,quầy tính tiền,459786,0
7099,người phụ nữ với một chiếc ô đang ngồi ở đâu,cái ghế,464317,3
7100,màu của con bò là gì,màu đen,424160,2
7101,có bao nhiêu nhóm trái cây đặt trên ghế đá,bốn,88560,1
7102,những gì cắm trong bình nhỏ màu xanh,bông hoa,580766,0
7103,những gì đang ngồi bên cạnh bàn phím máy tính,chai,450391,0
7104,những gì được chia bởi cổng để nối hai ghế và tv,phòng ngủ,570022,0
7105,cái gì đang đặt trên đĩa,donut,357620,0
7106,có bao nhiêu người cưỡi ngựa như một phần của cuộc diễu hành,ba,435096,1
7107,tay đua trượt tuyết đeo kính bảo hộ cái gì,mắt,578849,0
7108,những gì đi du lịch trên đường phố,xe ô tô,490794,0
7109,có bao nhiêu ly rượu khác nhau được đặt trên một tờ giấy có dán nhãn,năm,13568,1
7110,người phụ nữ nằm ở đâu,vali,529283,3
7111,có bao nhiêu chai rượu đơn lẻ trong một tủ lạnh rỗng,hai,430677,1
7112,những gì đang cất cánh trên đường băng,máy bay,352151,0
7113,những gì được nhìn thấy đang chăn thả trong một cánh đồng,con bò,559099,0
7114,có bao nhiêu người đàn ông chơi ném đĩa trong một công viên cỏ,ba,553336,1
7115,hai người đi dọc theo những gì giữ ván lướt sóng,bờ biển,459182,0
7116,đâu là bát trái cây xếp chồng lên nhau,bát,339862,3
7117,đang ăn gì khi ngồi trên tảng đá,con khỉ,360318,0
7118,màu của băng ghế là gì,màu xanh lá,194089,2
7119,có bao nhiêu con vật đang đẻ trên bãi cỏ gần một cái cây,bốn,280599,1
7120,có bao nhiêu người cùng nhau tạo dáng trên sàn nhảy,ba,4684,1
7121,màu của ghế sofa là gì,màu nâu,219413,2
7122,những gì đang đi xuống phố,xe đẩy,415530,0
7123,màu của con chim là gì,màu nâu,96257,2
7124,có bao nhiêu con ngựa đang đứng bên hàng rào nơi chúng được giữ,bốn,41104,1
7125,cái gì đang ngồi trên đỉnh tổ,con chim,383033,0
7126,con chó nhỏ nằm ở đâu,vali,202186,3
7127,màu sắc của bông hoa là gì,màu tía,156326,2
7128,có bao nhiêu con bò đang đi bộ qua một con suối nhỏ với một nhóm người nhỏ phía sau họ,hai,140308,1
7129,con mèo đang nằm ở đâu,vali,96517,3
7130,những gì đang đứng cạnh hình ảnh của một con cá,con mèo,419008,0
7131,ba người nội trú băng trượt đang ở đâu để đi xe,bát,547089,3
7132,em bé đang ngồi ở đâu,bồn tắm,476605,3
7133,những thứ rất lớn trên một chiếc ghế dài,đồ chơi,515755,0
7134,cái gì để lại vệt khói khi chúng bay lên trên,máy bay,504378,0
7135,người phụ nữ mang thai đang chụp ảnh mình ở đâu,gương,367128,3
7136,xe bán tải đang ở đâu,đường phố,304236,3
7137,nhiều thứ gì treo trên đỉnh trần,máy bay,502599,0
7138,xe đạp đang được vận chuyển ở đâu,xe ô tô,570834,3
7139,có bao nhiêu đứa trẻ đứng trước tv chơi wii,ba,394460,1
7140,có bao nhiêu người đang học cách lướt sóng trên bãi biển đầy cát,bốn,172556,1
7141,nhiều ngựa đứng trên một cánh đồng và ăn những gì,bãi cỏ,529981,0
7142,màu sắc của ánh sáng là gì,màu xanh lá,516596,2
7143,cái gì đang nhìn khá có ý nghĩa với máy ảnh,bò đực,472648,0
7144,màu của chiếc bình là gì,màu xanh dương,114749,2
7145,màu sắc của boong tàu là gì,màu tía,159567,2
7146,những gì đứng đầu với các loại thực phẩm và kem khác nhau,đĩa ăn,542777,0
7147,những gì trong góc với một máy tính xách tay,cái bàn,467988,0
7148,hai người ở đâu với một con chèo,con thuyền,558851,3
7149,màu của bảng là gì,màu xanh lá,215746,2
7150,màu của xe là gì,màu đen,294620,2
7151,những gì đỗ sau tòa nhà,xe tải,489861,0
7152,màu của chiếc ô là gì,màu vàng,262012,2
7153,màu của cây cột là gì,màu xanh lá,493841,2
7154,"những gì rất tối, chuỗi để xả bồn cầu nằm trên tường",phòng tắm,409500,0
7155,những gì ngồi trên đống hành lý lớn trong một tòa nhà gạch,gấu,462953,0
7156,những gì chứa đầy những con vịt trôi nổi trên đỉnh của nó,hồ,460972,0
7157,màu của nhà vệ sinh là gì,màu trắng,494351,2
7158,cái gì đang bay trên mặt nước,con chim,494584,0
7159,thứ gì đang cười trong lò nướng bánh mì,đồ chơi,362482,0
7160,có bao nhiêu chú cừu lông cừu được vẽ bằng những chữ cái nhỏ màu xanh,sáu,111002,1
7161,có gì đỗ trong bến du thuyền,con thuyền,505461,0
7162,cái gì nằm trên cành cây,con chim,367433,0
7163,người đàn ông cưỡi trên con dốc tuyết phủ,trượt tuyết,351793,0
7164,con chó nhỏ ở đâu,hành lý,380395,3
7165,những gì nằm trên mặt đất ăn tre,gấu trúc,476417,0
7166,con mèo đen trắng nằm ở đâu,giường,34415,3
7167,màu của con mèo là gì,màu đen,424760,2
7168,có bao nhiêu người với vợt tennis trò chuyện tại mạng,ba,508855,1
7169,chàng trai trẻ giữ những gì và về sẵn sàng để đi thử nghiệm nó,máy bay,426700,0
7170,có bao nhiêu con vẹt đuôi dài đậu trên chùm chuối,ba,224108,1
7171,có bao nhiêu người trên ván trượt tạo dáng trên đồi tuyết,ba,346795,1
7172,có bao nhiêu vận động viên trượt nước đang bay trên không trong khi một đám đông nhỏ quan sát,hai,536648,1
7173,cái bát đựng bao nhiêu quả táo trên bàn gỗ màu đen và trắng,bốn,173379,1
7174,gấu bắc cực trắng ở đâu,vườn bách thú,152898,3
7175,chuyến tàu thổi khói vào không khí,tàu,434022,0
7176,bữa ăn sành ăn có bánh sandwich và súp bày ở đâu,bát,291897,3
