,question,answer,img_id,type
6146,những gì được đăng trên đường sắt mỏng,chim ưng,538976,0
6147,màu của xe buýt là gì,màu trắng,331524,2
6148,một người đang cầm trên tay bao nhiêu điện thoại thông minh,hai,316583,1
6149,một người đàn ông lái cái gì,hồ bơi,358664,0
6150,có bao nhiêu xe tải với máy cắt cỏ trên giường và những người gần đó đang đỗ bên cạnh nhau,ba,559382,1
6151,những gì ngồi đóng cửa trong phòng trung tính,tủ lạnh,407520,0
6152,màu của bầu trời là gì,màu xanh dương,90820,2
6153,màu của xe ngựa là gì,màu trắng,271949,2
6154,màu của con bò là gì,màu nâu,423455,2
6155,cái gì gắn với bến tàu bên kia đường từ một khu chung cư,con thuyền,370337,0
6156,màu của nước ép là gì,màu cam,569567,2
6157,màu của bầu trời là gì,màu xanh dương,323230,2
6158,màu của chiếc tàu là gì,màu xanh dương,125785,2
6159,những gì được trang trí trong trang trí với đồ nội thất trong đó,phòng bếp,415194,0
6160,những gì đang ăn giữa những cây cao,hươu cao cổ,449259,0
6161,những gì đỗ trong cửa hàng,xe đạp,568611,0
6162,những gì gặm cỏ trên cánh đồng,con cừu,557907,0
6163,màu của điện thoại là gì,màu đỏ,108582,2
6164,những gì xếp hàng trong hàng bên cạnh máy tính xách tay,chuối,427666,0
6165,nhà vệ sinh phản chiếu trong gương ở đâu,phòng tắm,148771,3
6166,tháp đồng hồ cao đằng sau lớp tuyết bao phủ đã làm gì,cây,343599,0
6167,người đàn ông mặc cái gì đang nướng thịt,áo sơ mi,373075,0
6168,người phụ nữ đánh giá ô dù vẽ tay ở đâu,phòng,315168,3
6169,màu của con chim là gì,màu xanh dương,542751,2
6170,"cái gì ngồi cạnh nhau trên bàn, một bên trên đùi màu đen và bên kia màu trắng",laptop,374333,0
6171,những gì bên cạnh một hàng rào,con voi,472349,0
6172,nhóm người đứng ở đâu,phòng bếp,561323,3
6173,mặt trời chiếu sáng ở đâu,phòng tắm,420506,3
6174,chàng trai trẻ đang sử dụng máy tính xách tay ở đâu,phòng,518109,3
6175,những gì đang ngồi trong cửa sổ đằng sau một băng ghế công viên và hai ghế,xe đạp,397268,0
6176,màu của lửa là gì,màu đỏ,461819,2
6177,những gì ăn cây bụi bằng cách sử dụng thân cây của nó,con voi,512254,0
6178,một chiếc giường lớn và một cái ghế nằm ở đâu,phòng,480594,3
6179,màu của lá là gì,màu xanh lá,85031,2
6180,có bao nhiêu cầu thủ bóng chày tình cờ đứng với nhau,ba,246390,1
6181,hoa màu hồng lớn ở đâu,lọ cắm hoa,130880,3
6182,cái gì đang cất cánh từ đường băng,máy bay,378859,0
6183,có bao nhiêu chiếc vali lớn xếp chồng lên tường,sáu,157206,1
6184,cái bàn có bao nhiêu máy tính,năm,97492,1
6185,màu của bầu trờilà gì,màu đỏ,458649,2
6186,cái gì đang rúc đầu vào đầu của một con bò khác,con bò,475423,0
6187,điều gì đang xảy ra trên đường ray,tàu hỏa,338986,0
6188,cái gì đang ngồi bên cạnh một chiếc ghế dài bằng gỗ,cái ghế,342060,0
6189,hotdog đang được đặt vào đâu,lon,191408,3
6190,những gì ngồi trong cây không có cành nào gần một cụm đá và một tòa nhà,gấu,405032,0
6191,cái gì đang ngồi dưới bầu trời đầy sương mù,tòa tháp,430760,0
6192,những gì bên cạnh những chiếc lá rụng và những cây lớn trơ trụi,băng ghế,383026,0
6193,có bao nhiêu chiếc ô màu hồng với cây xanh và ghế đá công viên và hoa ở khắp mọi nơi,ba,191972,1
6194,cái gì đang nhìn ra cửa sổ cao,con mèo,346865,0
6195,những gì nằm trước một con ngựa vằn khác,ngựa rằn,388721,0
6196,những gì đang ngồi trong một khu vực trống rỗng,xe ô tô,428175,0
6197,cậu bé trượt ván ở đâu,ga-ra,103613,3
6198,màu sắc của ngọn lửa là gì,màu cam,222191,2
6199,màu của băng ghế là gì,màu xanh lá,566835,2
6200,màu sắc của các thiết bị là gì,màu trắng,324764,2
6201,màu của vòi nước là gì,màu vàng,111746,2
6202,màu sắc của cây là gì,màu xanh lá,128670,2
6203,con mèo đang nằm ở đâu,cái ghế,477137,3
6204,con mèo ngồi ở đâu,vali,252420,3
6205,mắt cá nhìn ở đâu,nhà ở,134650,3
6206,phòng nào không có ai trong phòng,phòng bếp,478490,0
6207,những gì đang bay thành hình trên bầu trời xanh,máy bay,474410,0
6208,hai nhà vệ sinh được bao phủ bởi túi rác như chúng bị hỏng,phòng tắm,485654,3
6209,anh ấy đang đánh răng ở đâu,gương,388894,3
6210,người đang giữ gì,thiết bị,462643,0
6211,có bao nhiêu con mèo đang ngồi cạnh nhau,hai,279809,1
6212,màu của vali là gì,màu xanh dương,114079,2
6213,người đàn ông và hai người phụ nữ thả cái gì,diều,517793,0
6214,cái gì đậu trên đỉnh thuyền,xe đạp,536589,0
6215,có bao nhiêu quả cam đang ngồi trên đầu máy ép trái cây,bốn,153162,1
6216,những gì gặm cỏ trong bụi cây của đồng bằng,ngựa vằn,548848,0
6217,những gì giữ những bông hoa trắng trên bàn,lọ cắm hoa,541353,0
6218,cái gì đậu trên cành cây gãy trong rừng,con chim,337987,0
6219,một người đàn ông cạo râu bao nhiêu giai đoạn,bốn,199835,1
6220,những gì đang tải và dỡ hàng,tàu hỏa,503939,0
6221,một tòa nhà bằng gạch và đá cũ cao bao nhiêu tầng,ba,79588,1
6222,cái gì đã làm cái bìa vụn nằm trên đầu cái đĩa trên bàn,donut,357620,0
6223,những gì đang ngồi dưới một cửa sổ che phủ rèm,giường,413736,0
6224,màu của vali là gì,màu nâu,534384,2
6225,màu của dấu hiệu là gì,màu vàng,312344,2
6226,nơi nhiều loại trái cây được trưng bày,cửa hàng,479596,3
6227,cái vỉ nướng chứa được chín hộp đựng các loại gia vị khác nhau là gì,con chó,554607,0
6228,những gì bên cạnh bức tường đá với một cái cây gần,ngựa vằn,386194,0
6229,cái gì đang ngồi trong máy tính xách tay,con mèo,425027,0
6230,những gì bị ràng buộc bởi thành phố,con thuyền,546721,0
6231,ậu bé nhảy khỏi ván trượt của mình ở đâu,đường phố,237990,3
6232,cái gì đang nằm trên giường với vỏ dày,con chó,401991,0
6233,những gì đang ở giữa thị trấn để mọi người đến thăm,bức tượng,538064,0
6234,màu của dĩa nhựa là gì,màu cam,309168,2
6235,người phụ nữ đang chụp ảnh cô ấy và một con chó ở đâu,gương,77689,3
6236,có bao nhiêu con ngựa vằn đang đứng gặm cỏ trên cánh đồng,năm,268938,1
6237,màu của xe buýt là gì,màu vàng,281285,2
6238,những gì đang đứng bên đường,gia súc,417085,0
6239,những gì bị bỏ rơi trong cánh đồng này,tủ đá,427386,0
6240,những gì đông đúc với những chiếc thuyền buồm trên mặt nước trong xanh yên tĩnh,bến du thuyền,519703,0
6241,người phụ nữ để một con diều hâu đi đâu,găng tay,534954,3
6242,màu của con chim là gì,màu xám,571646,2
6243,cà chua đã nấu gì trên bàn gỗ,pizza,535933,0
6244,có bao nhiêu chiếc bánh rán trông ngon lành trong hộp,sáu,64697,1
6245,giá hiển thị ở đâu,cửa hàng,45325,3
6246,những gì được chia bởi cổng để nối hai ghế và tv,phòng ngủ,570022,0
6247,những gì đang nằm trên đỉnh của một chiếc máy bay,con thoi,524202,0
6248,màu của áo hoodie là gì,màu tía,268739,2
6249,nấu bao nhiêu bánh rán trong một thùng mỡ sôi,tám,387393,1
6250,đồng hồ chỉ thời gian được treo ở đâu,trạm,140340,3
6251,con gì đang quay đầu trên thảo nguyên với cây cối ở phía sau,hươu cao cổ,572935,0
6252,hoa màu vàng được hiển thị ở đâu,lọ cắm hoa,53176,3
6253,màu của bàn phím là gì,màu trắng,9069,2
6254,có cái gì đang trôi xuống sông,con thuyền,378139,0
6255,những gì ngồi trong nước,con thuyền,543300,0
6256,những gì tình yêu để đi xe với đầu cửa sổ xe hơi,con chó,432120,0
6257,có bao nhiêu người đi xe tay ga trên đường thành phố,hai,498218,1
6258,người đang giữ gì vậy,điện thoại,506052,0
6259,chuối nấu sốt gì,chảo,380951,0
6260,đâu là cậu bé và người đàn ông chơi wii,phòng,304603,3
6261,màu của dĩa nhựa là gì,màu xanh lá,489762,2
6262,có bao nhiêu cô gái trẻ đang chải tóc cho một cô gái trẻ khác,một,337164,1
6263,màu của cà vạt là gì,màu tía,108407,2
6264,màu của chiếc ô là gì,màu cam,565572,2
6265,có bao nhiêu bông hoa thủy tiên vàng trong một cái bát thủy tinh trong suốt,sáu,414680,1
6266,những gì đứng cạnh nhau bên trên một cái chuồng,con bò,511349,0
6267,tiếp theo là khu rừng xanh tươi tốt là gì,ngựa rằn,371245,0
6268,những gì đỗ trên các đường ray gần một nền tảng,xe lửa,482585,0
6269,tủ lạnh cũ đang ở đâu,phòng,282296,3
6270,hai tàu dừng lại ở đâu,trạm,446199,3
6271,người đàn ông đang giữ cái gì bên tai của mình,điện thoại,436791,0
6272,hai con ngựa màu nâu kéo những gì người ngồi bên đường đồng hồ,xe,391829,0
6273,có bao nhiêu con mèo đang thư giãn trên chiếc giường trắng nguyên sơ,hai,553547,1
6274,những gì đang đứng trên đỉnh của một chiếc đồng hồ trên một cột,bức tượng,545007,0
6275,người dân đi xe đạp và ván trượt ở đâu,đường,243825,3
6276,có bao nhiêu con cừu đang chạy trên bãi cỏ bên ngoài,ba,503418,1
6277,ngựa vằn ăn gì trong một cánh đồng đầy cây,bãi cỏ,551602,0
6278,màu của con chó là gì,màu đen,422301,2
6279,những gì đang nằm trên mặt đất trên cỏ,ngựa rằn,451263,0
6280,màu của con mèo là gì,màu đen,401232,2
6281,nông dân thiết lập những gì,rau,471814,0
6282,có bao nhiêu lát bánh mì sandwich khác nhau mà không có vỏ,năm,217779,1
6283,những gì đi qua khu vực cát,con voi,477389,0
6284,vài con cừu màu khác nhau ở đâu,chuồng,434519,3
6285,ba người mặc trang phục rằn ri của quân đội đang cắt những gì,bánh,506458,0
6286,nơi nào một số hươu cao cổ và đà điểu sống,vườn bách thú,278393,3
6287,những gì đang nghỉ ngơi bên dưới bánh xe đạp,con mèo,446409,0
6288,người đàn ông đang cầm gì bên cạnh một khu ăn uống ngoài trời,pizza,363276,0
6289,có bao nhiêu con hươu cao cổ đang ăn trong khi những con hươu cao cổ khác quan sát,một,41713,1
6290,người phụ nữ trẻ đang đứng ở đâu,phòng bếp,246968,3
6291,có bao nhiêu người bạn đang tạo dáng trên dốc trượt tuyết với tất cả các thiết bị của họ,ba,349268,1
6292,"những gì bừa bộn với ghế sofa, đồ nội thất và thiết bị",phòng,391269,0
6293,con gì đang bị các động vật khác bao vây,hươu cao cổ,581100,0
6294,màu của bộ đồ là gì,màu tía,63703,2
6295,nhóm hoa màu đỏ ở đâu với thân cây xanh dài,lọ cắm hoa,242597,3
6296,màu của đầu là gì,màu nâu,262756,2
6297,người đàn ông đang khuấy động một cái nồi ở đâu,phòng bếp,143789,3
6298,bánh rán và bánh ngọt để ở đâu,hộp,297175,3
6299,những gì gặm cỏ trong một khu vực có hàng rào,con ngựa,492407,0
6300,con chó màu vàng ngồi ở đâu,xe ô tô,333098,3
6301,tuyết phủ trên cái gì,núi,578362,0
6302,cái gì đang đặt trên đầu giường,con mèo,359574,0
6303,màu của chiếc ô là gì,màu xanh dương,527628,2
6304,con mèo đang điều tra trên sàn có bao nhiêu rau xanh,hai,206387,1
6305,những gì được thiết lập với lửa đốt bên trong nó,lò vi sóng,533281,0
6306,"cái gì đang ngồi trên bàn cùng với màn hình máy tính, bàn phím, chuột, máy tính và loa",bia,346638,0
6307,nhóm người già và trẻ đang chơi gì,dĩa nhựa,470117,0
6308,ô dù đang nằm ở đâu,bồn tắm,400487,3
6309,những gì đang đóng ở bàn bên ngoài khách sạn,chiếc ô,500211,0
6310,trẻ nhỏ đứng ở công viên trượt băng làm gì,xe đạp,361472,0
6311,"cảnh xiếc nơi có bao nhiêu samurai đứng thành hàng, trong khi hai con voi đi phía sau họ",năm,81143,1
6312,người đàn ông đang giữ một hộp các tông ở đâu,tòa nhà,175651,3
6313,người đàn ông mặc gì,cà vạt,565670,0
6314,màu của chuối là gì,màu xanh lá,74901,2
6315,xe buýt bao nhiêu sao '' có wifi miễn phí trên tàu,năm,296693,1
6316,có bao nhiêu cái bình có kích thước khác nhau đang ngồi trên bàn,ba,9127,1
6317,bồn tiểu xếp dọc theo bao nhiêu bức tường với một cái có thể tiếp cận được ở cuối,một,280320,1
6318,cái gì bên cạnh cái lò sưởi với một cái bình đầy hoa,cái bàn,566012,0
6319,có bao nhiêu người đi xe đạp trước đại dương,hai,520471,1
6320,cái gì đang ngồi trên bàn với sách,máy vi tính,435359,0
6321,gặm cỏ trong bút của họ là gì,con voi,411043,0
6322,những gì đang được kiểm tra bởi cơ học máy bay trong một sân bay,máy bay,550055,0
6323,con mèo đen đang mặc gì và nhìn vào camera là gì,cà vạt,534942,0
6324,người đàn ông và phụ nữ đi xe bên cạnh một cơ thể của nước,con voi,548420,0
6325,"những gì đông đúc với nhiều thứ bao gồm cả ghế, một chiếc xe đạp và một cái bàn với cốc trên đó",phòng,384527,0
6326,những gì đứng cạnh hàng rào gỗ,con voi,389316,0
6327,cái gì đang ngồi cạnh một ít vải,điện thoại,431199,0
6328,hai con cừu đang ở đâu,ô cửa,17890,3
6329,những gì đang bay giữa để dừng đèn vào buổi tối,con chim,520232,0
6330,những gì được mô tả trang trí theo phong cách victoria,phòng bếp,478490,0
6331,bồn cầu ở đâu,phòng tắm,227498,3
6332,bồn vệ sinh nằm ở đâu,nhà vệ sinh,280619,3
6333,người đàn ông cầm những gì phản chiếu trong một tấm gương phòng tắm ,máy ảnh,383606,0
6334,màu của con chó là gì,màu đen,229603,2
6335,màu sắc của áo khoác là gì,màu vàng,84670,2
6336,màu của gạch là gì,màu trắng,502665,2
6337,"những gì chứa đầy những chai cũ, một t.v. và đèn, và trang trí khác",quán bar,528386,0
6338,những gì đang ngồi trong một khu vực nông trại,con bò,518363,0
6339,những gì đang đi xuống con đường quanh co,xe ô tô,473214,0
6340,đứa trẻ nhỏ đang cho một con hươu cao cổ ăn ở đâu,chuồng,337833,3
6341,"giường 4 trụ, tủ quần áo và giấy dán tường hoa ở đâu",phòng ngủ,228043,3
6342,có bao nhiêu người đang lướt sóng trên bãi biển,hai,119139,1
6343,nơi có nhiều loại trái cây trưng bày ở đâu,thùng chứa,7367,3
6344,màu của xe tải là gì,màu đỏ,69393,2
6345,màu của bầu trời là gì,màu xanh dương,292973,2
6346,những gì ở đầu với bữa ăn trên bàn,dĩa,533688,0
6347,người đàn ông đeo nhẫn đang buộc cái gì,cà vạt,335103,0
6348,màu của vòi nước là gì,màu vàng,176249,2
6349,những gì đã đăng ở trên chúng,bồn tiểu,348045,0
6350,những gì được gắn trên các cực trong thành phố,đồng hồ,454329,0
6351,những gì được hiển thị trong bức ảnh này,phòng tắm,485916,0
6352,màu của áo là gì,màu xanh lá,555940,2
6353,nhiều thứ gì treo lơ lửng trên trần của một viện bảo tàng,máy bay,502599,0
6354,điều gì đang lái xe trong giao thông xuống một con đường,xe buýt,439173,0
6355,bộ ba ngựa vằn lùn đi lang thang cái gì,chuồng,479762,0
6356,cánh đồng đầy gì với nhiều diều trong không khí,cây,395083,0
6357,màu của chiếc ô là gì,màu tía,7642,2
6358,trên bàn nhà hàng có bao nhiêu lát bánh mì nướng kiểu pháp với nước cam,ba,117089,1
6359,người phụ nữ đẩy đầy hoa tổng hợp xuống phố làm gì,xe đạp,340998,0
6360,có bao nhiêu con ngựa vằn đang đối mặt với cùng một cách uống nước từ một hố nước,bốn,107751,1
6361,những gì ở trong bãi đậu xe,máy bay,567053,0
6362,người phụ nữ đeo kính và cà vạt là gì,áo sơ mi,338847,0
6363,có gì mặc một chiếc mũ voi,con mèo,545826,0
6364,gôn bên cạnh cây sồi là gì,quả bóng,399532,0
6365,có bao nhiêu người đứng giữa một căn bếp sơn màu xanh lam,ba,188965,1
6366,một bức tượng nhỏ trên bàn phím máy tính ở đâu,văn phòng,127007,3
6367,màu sắc của bông hoa là gì,màu đỏ,139333,2
6368,có bao nhiêu con voi ở gần mặt nước,năm,381254,1
6369,đồng hồ lớn treo ở đâu,tòa nhà,201168,3
6370,những gì đang ngồi trong nước vào một ngày nhiều mây,chiếc ô,347377,0
6371,phòng khách trông rất độc đáo và thoải mái ở đâu,nhà ở,148956,3
6372,làm gì có đàn đi bộ băng qua một khu rừng có cỏ,con voi,550872,0
6373,màu của gấu là gì,màu đen,92868,2
6374,cái gì đang đỗ bên cạnh đồng hồ đỗ xe trên đường phố,xe ô tô,414882,0
6375,những gì chứa đầy những lát cam trên bàn,bát,523100,0
6376,những gì ăn trong bát thức ăn của họ rất kịch tính,con mèo,437556,0
6377,con gì đang ăn cỏ trong triển lãm tại sở thú,ngựa rằn,581253,0
6378,có bao nhiêu con bò với bộ lông dài dũng cảm đi tuyết mùa đông,bốn,545305,1
6379,có bao nhiêu máy bay rời khỏi những con đường mòn trên bầu trời trên dòng điện,bốn,548273,1
6380,những gì đang chạy trên một cánh đồng trong một khu vực cỏ,con bò,337446,0
6381,khoai tây và hẹ hầm ở đâu,món ăn,310546,3
6382,con chim xanh đầy màu sắc đang bay xung quanh đâu,lồng,291770,3
6383,những gì đang nằm xuống trong khi một người khác đứng bên cạnh trong một khu vực cỏ,ngựa rằn,388721,0
6384,màu của áo là gì,màu tía,177840,2
6385,những gì được chuẩn bị với hai miếng cá,sandwich,373789,0
6386,màu của con mèo là gì,màu xám,412781,2
6387,người phụ nữ đang làm việc ở đâu,phòng bếp,41404,3
6388,những gì đang nằm trên giường lộn xộn,con chó,516404,0
6389,những gì gắn trên cột để trưng bày,máy bay,483767,0
6390,máy bay bay dọc theo cái gì,núi,347367,0
6391,nhóm các chàng trai mặc đồng phục màu đen và đỏ và giày đen mang theo cái gì,chiếc ô,477288,0
6392,mèo ngủ ở đâu,giường,526225,3
6393,những gì đỗ ở cuối một số đường ray,tàu hỏa,483803,0
6394,cái gì đậu ở bờ biển và vài cái xa hơn,con thuyền,346377,0
6395,người phụ nữ cưỡi những gì xuống dốc tuyết phủ,ván trượt,472216,0
6396,những gì trên dây xích của họ trên giường,con chó,383780,0
6397,đèn trên và hoa đỏ ở đâu,lọ cắm hoa,442060,3
6398,có bao nhiêu người chơi nintendo wii trên tivi,hai,462037,1
6399,có bao nhiêu người đàn ông đang làm việc tại quầy sử dụng trái cây họ cam quýt,hai,417111,1
6400,hai vật bằng nhựa nhỏ giống như cái gì,vali,568337,0
6401,cái gì đang ngồi dưới tay lái của một chiếc ô tô màu đen,con mèo,336372,0
6402,anh chàng đang giữ gì vậy,bánh ngọt,426795,0
6403,có bao nhiêu người đang xem điện thoại trong cửa hàng điện thoại di động,ba,225508,1
6404,người đàn ông trong bộ đồ đen ở đâu,cái ghế,261050,3
6405,có gì ở ngoài nằm trong sân,nhà vệ sinh,481753,0
6406,có bao nhiêu con ngựa vằn đứng cạnh nhau trên một cánh đồng cỏ bao phủ,hai,314725,1
6407,màu của lá là gì,màu xanh lá,19002,2
6408,cái gì đang đào trong lòng đất,gấu,348669,0
6409,cái gì đang ngồi bên lề đường,băng ghế,549965,0
6410,màu của áo khoác là gì,màu đen,165036,2
6411,có bao nhiêu người nằm trên bãi biển chụp ảnh người khác đang bay diều,một,504702,1
6412,tham quan những gì đậu trên đường phố cùng với các tòa nhà thương mại,xe buýt,352481,0
6413,cái gì ở trên sàn lát gạch màu xám,bồn tiểu,370444,0
6414,hai người làm đầy bánh tortilla ở đâu,phòng bếp,425137,3
6415,những gì được cắt và đặt vào đĩa nấu,rau,528866,0
6416,màu của áo là gì,màu xanh dương,201655,2
6417,hai người cưỡi những gì xuống một lối đi,xe đạp,556205,0
6418,cậu bé đang đánh răng ở đâu,bồn tắm,276124,3
6419,có bao nhiêu con voi đang dùng mũi đẩy khúc gỗ,hai,518245,1
6420,màu của lá là gì,màu xanh lá,503069,2
6421,có bao nhiêu người đứng trên một nền tảng gần một chuyến tàu,ba,308139,1
6422,có bao nhiêu con vật đang đẻ trên bãi cỏ gần một cái cây,bốn,280599,1
6423,những gì được trang bị nội thất màu tối,phòng,415949,0
6424,người phụ nữ trộn một ít thức ăn ở đâu,cái nồi,463004,3
6425,những gì kéo ra khỏi chỗ đậu xe,xe buýt,524992,0
6426,màu của thiết bị là gì,màu vàng,23203,2
6427,sự phản chiếu của mèo xám và trắng ở đâu,gương,458631,3
6428,những gì đứng đầu với máy tính xách tay với hai màn hình,cái bàn,549674,0
6429,cái gì đang nhảy lên với cái vòng trong miệng,con chó,563337,0
6430,cô bé đang ngồi ở đâu,cái ghế,569550,3
6431,những cuốn sách được chồng chất ở đâu,vali,389315,3
6432,những chiếc bàn chải nhiều màu sắc nằm ở đâu,tách,7559,3
6433,màu sắc của người đàn ông là gì,màu đen,79090,2
6434,người mặc những gì đang cưỡi một ván trượt,mũ,476119,0
6435,cái gì đang ngồi trên cổ người phụ nữ,gấu,354559,0
6436,những gì đang đi qua rừng với những cây cao,hươu cao cổ,526645,0
6437,những gì giữ những bông hoa màu vàng và đỏ,lọ cắm hoa,482134,0
6438,tòa nhà với giá đồng hồ ở đâu,đường phố,576219,3
6439,màu của áo choàng là gì,màu đỏ,80084,2
6440,màu của con bò là gì,màu nâu,109654,2
6441,có bao nhiêu con ngựa chụp ảnh màu đen và trắng,hai,572353,1
6442,những gì có những gì ở cuối thân của mình,con voi,550872,0
6443,những gì đặt trên bàn gỗ,máy vi tính,489645,0
6444,con gấu ăn gì trong khu vườn bách thú của nó,gấu trúc,360263,0
6445,người phụ nữ lấy một bức ảnh của mình ở đâu,gương,356868,3
6446,nhiều người đứng sau một rào cản trào chắn,bảng,551906,0
6447,màu của các phương tiện  là gì,màu vàng,372740,2
6448,có bao nhiêu con hươu cao cổ đang đứng trên cánh đồng 2 đang quay mặt về phía trước,bốn,141414,1
6449,đàn ông đang cưỡi ngựa giữa những con ngựa khác là gì,con ngựa,401539,0
6450,những gì nằm trên đi văng,gấu,515755,0
6451,trẻ mới biết đi ở đâu,cái ghế,375099,3
6452,màu của chiếc ô là gì,màu vàng,143490,2
6453,khu vực nhà bếp nhỏ có những gì và tủ,bếp,436130,0
6454,tàu sắt anh đang đợi ở đâu,trạm,404739,3
6455,những người sử dụng máy tính xách tay ngồi ở đâu,giường,349932,3
6456,những gì được đặc trưng bên trong meme,con mèo,482350,0
6457,những gì bị xích vào lan can,xe đạp,459933,0
6458,những gì được gắn thẻ với các thẻ giá trên tay cầm của họ,vali,534664,0
6459,miếng bánh với kem ở đâu,bát,336593,3
6460,người đàn ông ngồi cạnh một chiếc armoire ở đâu với một tấm gương,phòng ngủ,136764,3
6461,"dụng cụ tắm, nhà vệ sinh và bồn tắm ở đâu",phòng tắm,320731,3
6462,những gì tìm kiếm thức ăn dọc theo tường,hươu cao cổ,567198,0
6463,có bao nhiêu chàng trai đang đi dạo trên bãi biển mang theo ván lướt sóng của họ,hai,340038,1
6464,có bao nhiêu đường được gắn với biển báo dừng,một,247547,1
6465,những gì được đặt trên bãi biển trên cát,chiếc ô,490337,0
6466,có bao nhiêu chiếc vali nằm trong tuyết bên cạnh một con phố,hai,257988,1
6467,những gì đỗ bên cạnh xe máy khác,xe máy,561037,0
6468,có vẻ như có bao nhiêu vận động viên trượt ván đang cố gắng kéo ván trượt ra khỏi người khác,một,13465,1
6469,màu mắt là gì,màu xanh lá,360178,2
6470,những gì có sàn lát gạch và một chiếc giường nhỏ,phòng ngủ,572734,0
6471,những con mèo đang chơi xung quanh vali ở đâu,phòng,383885,3
6472,cái màn hình nào với bức tượng cái hộp đang nghiêng mình trên đỉnh của nó,laptop,344942,0
6473,người đàn ông đang làm thức uống màu xanh lá ở đâu,máy xay,157190,3
6474,có bao nhiêu con chim đậu trên cây bên cạnh nhau,hai,22142,1
6475,cậu bé ngồi ở đâu,văn phòng,408957,3
6476,có bao nhiêu con ngựa trên bãi biển nhìn một con sóng,năm,331291,1
6477,màu sắc của đồ đạc là gì,màu trắng,532509,2
6478,màu của bánh là gì,màu trắng,64954,2
6479,có bao nhiêu con hươu cao cổ đang đi bộ qua bãi cỏ cao,bốn,382318,1
6480,một người đàn ông đội mũ và giữ những gì,điện thoại,391199,0
6481,những gì đứng cạnh nhau,các tòa nhà,560119,0
6482,màu sắc của đồ chơi là gì,màu đen,308522,2
6483,"những gì có thể có, gấu xé toạc và làm tổn thương những người cư ngụ",xe ô tô,341094,0
6484,nhà vệ sinh trắng trong một ngôi nhà những gì,phòng tắm,392928,0
6485,những gì xây dựng bao phủ với một người phụ nữ đi qua nó,vẽ tranh lên tường,424975,0
6486,màu kem là gì,màu trắng,281959,2
6487,màu của áo là gì,màu trắng,430335,2
6488,những gì đang đứng trong bồn rửa nhà bếp,con chó,527845,0
6489,đồ chơi nhồi bông ở đâu,lò vi sóng,30187,3
6490,những gì dưới những con cừu lớn hơn,con cừu,512938,0
6491,hai người ngồi trên bàn gỗ cạnh nhau làm gì,máy tính,374333,0
6492,tủ đông lạnh lớn đang ở đâu,phòng bếp,253382,3
6493,màu của cây là gì,màu xanh lá,414161,2
6494,có bao nhiêu phụ nữ với chó đang tạo dáng trước một chiếc đồng hồ lớn,hai,571920,1
6495,người đang quan sát trên bức tường đá có bao nhiêu con hươu cao cổ,ba,208003,1
6496,có bao nhiêu người phụ nữ trên bãi cỏ sắp bắt được đĩa ném?,hai,246044,1
6497,rèn những gì với hộp gỗ và hoa,giá đỡ,424984,0
6498,có gì đậu trên đường băng,máy bay,373846,0
6499,màu của con chó là gì,màu nâu,110735,2
6500,những gì bị chặn một phần bởi cửa gấp,tủ lạnh,575356,0
6501,những gì được chiếu sáng lờ mờ bởi đèn trong góc,phòng,429593,0
6502,những gì trên bầu trời như một số đậu trên đường băng,máy bay,449996,0
6503,màu của bề mặt là gì,màu xám,143334,2
6504,"một số người đàn ông chuẩn bị thức ăn ở đâu, trong khi những người khác chờ đợi",phòng bếp,331676,3
6505,những gì đang đeo cà vạt màu vàng nhỏ,bức tượng,574411,0
6506,màu của con mèo là gì,màu cam,320649,2
6507,màu của ván trượt tuyết là gì,màu cam,515065,2
6508,hai bông hoa màu tím ở đâu,lọ cắm hoa,52773,3
6509,màu của ánh sáng là gì,màu tía,430710,2
6510,vali đầy màu sắc ở đâu,phòng,226363,3
6511,những gì đi dọc trên bãi biển với các thành viên khác của loại hình này,con chim,502715,0
6512,có bao nhiêu con bò đứng trên đồng cỏ vào một ngày nắng,bốn,579156,1
6513,những gì đang ngồi trên giá đỡ trên một nhà vệ sinh,khăn,531023,0
6514,một con mèo trưởng thành nằm xuống đâu,vali,92801,3
6515,những gì chứa đầy rau bao gồm bông cải xanh và đậu lima,bát,558640,0
6516,con chó đen đang ở đâu,phòng bếp,521953,3
6517,những gì là trong cánh đồng cằn cỗi,hươu cao cổ,400336,0
6518,những gì không thể chờ đợi để kết thúc một ngày,con voi,571219,0
6519,có bao nhiêu con ngựa vằn đang đứng trên một bãi cỏ khô cao,bốn,142622,1
6520,màu của lá là gì,màu xanh lá,191264,2
6521,người phụ nữ vuốt ve ở đâu,lồng,421400,3
6522,màu của con ngựa là gì,màu nâu,340929,2
6523,ngựa vằn và hươu cao cổ ăn gì với nhau,cỏ khô,433243,0
6524,có bao nhiêu đứa trẻ đứng đằng sau một hàng rào vuốt ve một con ngựa,bốn,566276,1
6525,những gì đang đứng bên ngoài gần một số tảng đá,hươu cao cổ,551665,0
6526,có bao nhiêu con vịt đang bơi trên mặt nước,bốn,200703,1
6527,giấy kẹp và khoai tây chiên ở đâu,cái rổ,563659,3
6528,người phụ nữ đang ngồi ở đâu,phòng bếp,269493,3
6529,người đàn ông đang xem là gì về phía anh ta trên đường ray,tàu hỏa,395046,0
6530,màu của chiếc ô là gì,màu cam,104792,2
6531,công nhân lái xe gì chở hàng,xe đẩy,457054,0
