,question,answer,img_id,type
8402,một số người đang chơi một trò chơi điện tử ở đâu,phòng,168141,3
8403,những gì được kéo lên đến khu vực hành khách,xe lửa,559955,0
8404,người đàn ông mặc những gì đang làm một số chế biến gỗ,mặt nạ,501122,0
8405,"cái gì đang bay vậy, cái đằng sau cái kia",máy bay,353964,0
8406,cô bé đang ngồi ở đâu,giường,491111,3
8407,số lượng lớn hành lý cá nhân nằm ở đâu,trạm,22240,3
8408,hai con voi trưởng thành đang vây quanh cái gì,con voi,561938,0
8409,mèo tam thể trắng và mèo mướp ở đâu,giường,580234,3
8410,một cái bàn gỗ ở đâu,phòng,90888,3
8411,màu của chiếc ô là gì,màu cam,565572,2
8412,có bao nhiêu đứa trẻ đang chụp ảnh chung ở sân sau,ba,98881,1
8413,người đàn ông đang đặt hàng ở đâu,quán ăn,392974,3
8414,hai cậu bé nằm ở đâu,giường,364359,3
8415,cái gì đang nằm trên cánh đồng xanh,con thuyền,558127,0
8416,màu của chiếc tàu là gì,màu đỏ,89446,2
8417,người phụ nữ cầm chiếc ô ở đâu,cửa sổ,89207,3
8418,con mèo ngồi ở đâu,chậu,516636,3
8419,có bao nhiêu người thả diều vào một ngày trời quang đãng,hai,86344,1
8420,màu của gấu bông là gì,màu nâu,265315,2
8421,nơi trẻ tuổi giường tầng và tủ quần áo,phòng ngủ,229990,3
8422,nơi đặt bồn rửa nhỏ,phòng tắm,231387,3
8423,những gì đứng cạnh nhau trong một ngày nhiều mây,con ngựa,370798,0
8424,có bao nhiêu con hươu cao cổ đứng trên đồng bằng với một vài cây,ba,205282,1
8425,các chậu và chảo treo ở đâu,phòng bếp,282351,3
8426,những gì nằm bên cạnh kệ giữ nhiều chai khác nhau,tủ lạnh,533589,0
8427,cái gì đang bị treo trên móc,đồ chơi,473942,0
8428,có bao nhiêu xe tải lớn đậu cạnh nhau trên xi măng,hai,413275,1
8429,màu của xe buýt / thuyền là gì,màu vàng,54869,2
8430,người đàn ông đã làm gì với một người đàn ông rất lớn,diều,426700,0
8431,một số người bạn đang run rẩy ở đâu,sân vận động,122093,3
8432,đĩa rau ở đâu,đĩa ăn,421656,3
8433,tùy chỉnh được đỗ cùng với các xe máy truyền thống khác,xe máy,422326,0
8434,xúc xích cho người sành ăn ở đâu,hộp,329351,3
8435,màu của sàn là gì,màu xanh lá,158569,2
8436,bức tường kính trong phòng tắm nhà đã làm gì,vòi hoa sen,374707,0
8437,những gì được bao phủ bởi những lát chuối,pizza,567440,0
8438,màu của xe buýt là gì,màu vàng,395314,2
8439,cái gì đang ăn lá cây,hươu cao cổ,335033,0
8440,có bao nhiêu cô gái nhỏ đang nằm trên giường đọc sách,hai,449852,1
8441,có bao nhiêu biển báo đường phố được gắn vào một cột điện,hai,209630,1
8442,màu sắc của các tòa nhà là gì,màu đỏ,394970,2
8443,cái gì đang ngồi bên nhau,xe tải,398507,0
8444,có bao nhiêu chiếc ô nằm trên bãi biển trong ngày,bốn,51156,1
8445,màu của lửa là gì,màu đỏ,501002,2
8446,màu của dĩa nhựa là gì,màu xanh lá,518052,2
8447,những gì là trên những khay trong đó,lò vi sóng,539089,0
8448,có bao nhiêu chiếc máy bay buồng lái nhỏ đang đậu trên cánh đồng cỏ,hai,148602,1
8449,những gì được treo trên một bên của một bồn tắm,khăn,507274,0
8450,màu của cánh đồng là gì,màu xanh lá,393386,2
8451,người đàn ông đang nghiên cứu trên máy tính của anh ấy là gì,bức tranh,519479,0
8452,màu của chiếc ô là gì,màu đen,101822,2
8453,có bao nhiêu con ngựa bị trói vào cột trên bãi biển,bốn,77874,1
8454,những gì đang bay trên bầu trời trên một chiếc ô mở và đóng,diều,382743,0
8455,một con chó đang tắm ở đâu,chậu,329011,3
8456,màu của cây là gì,màu cam,76187,2
8457,hai chiếc bánh rán được trưng bày ở đâu,cửa tiệm,320222,3
8458,con mèo lớn đang nằm ở đâu,giường,403144,3
8459,đàn ông mặc áo đỏ đang chơi game ở đâu,tòa nhà,278636,3
8460,màu của động cơ là gì,màu xanh dương,394436,2
8461,hộp chứa bao nhiêu chiếc bánh rán với các loại men và lớp phủ khác nhau,sáu,148957,1
8462,người phụ nữ tóc đỏ đang ở đâu,quán ăn,392319,3
8463,những gì đang nằm trên một tảng đá,gấu,513484,0
8464,những gì vòi chữa cháy sơn với dây xích treo ở bên dưới,lá cờ,580757,0
8465,có bao nhiêu con chó nhỏ kiên nhẫn chờ đợi cho chủ sở hữu của họ,hai,565341,1
8466,những gì lộn xộn được định vị ở phía trước cửa sổ,giường,469857,0
8467,xe lửa màu cam kéo một đoàn tàu trong bãi chở hàng bằng gì?,động cơ,477623,0
8468,màu của cỏ là gì,màu cam,426538,2
8469,bếp gỗ cũ ở đâu,phòng bếp,341894,3
8470,những gì đang ngồi trên một cái bàn được nối với trạm nối,máy ảnh,458810,0
8471,người phụ nữ tóc vàng đang thay đổi trang phục của cô ấy ở đâu,phòng ngủ,159704,3
8472,màu của quả bóng là gì,màu vàng,558066,2
8473,những gì bên cạnh nhiều cỏ cao,con chim,475223,0
8474,màu của xe buýt là gì,màu vàng,166503,2
8475,màu của xe buýt là gì,màu đỏ,145645,2
8476,màu của máy bay là gì,màu xám,158486,2
8477,có bao nhiêu con voi chơi với nhau ngoài bãi đất,hai,258788,1
8478,màu của cốc là gì,màu cam,578169,2
8479,màu của cưỡi là gì,màu xanh lá,285042,2
8480,màu của con mèo là gì,màu cam,492137,2
8481,người phụ nữ bay trong ngày là gì,ngoài,425727,0
8482,những gì lát ngồi trên đỉnh bàn,quả cam ,553808,0
8483,có bao nhiêu con gà nguyên con đang ngồi trên luống rau,hai,215581,1
8484,điều làm mờ hình ảnh của một tòa nhà chung cư ngoài,cửa sổ,458790,0
8485,một con cừu xem gì,con cừu,557150,0
8486,cái gì đang đậu ở bên đường,xe tải,366792,0
8487,những gì nằm ở phía trước của một giá sách,laptop,435359,0
8488,những gì đang được chăn thả trong khu vực có hàng rào,con bò,576200,0
8489,người cho thấy những gì mang chai của nó,gấu trúc,390826,0
8490,màu của bàn chải đánh răng là gì,màu xanh dương,139275,2
8491,có bao nhiêu nhà vệ sinh đối diện nhau với rào cản riêng tư,hai,115709,1
8492,những gì đỗ ở ga tàu,tàu hỏa,546524,0
8493,cái gì trưng bày với hàng tá bàn chải đánh răng để bán,cửa hàng,554145,0
8494,màu của máy bay là gì,màu vàng,111707,2
8495,đầu bếp chuẩn bị một bữa ăn ở đâu,phòng bếp,550617,3
8496,có bao nhiêu nam thanh niên tại giải ném đĩa bay đang tạo dáng chụp ảnh,bốn,342049,1
8497,người phụ nữ đang tắm ở đâu,chậu,142689,3
8498,màu của lướt sóng là gì,màu đen,165531,2
8499,bàn ủi nằm ở đâu,nhà ở,360517,3
8500,màu của con mèo là gì,màu đen,520655,2
8501,màu của chiếc ô là gì,màu đỏ,440340,2
8502,vài người đi đâu,xe tải,31882,3
8503,"những gì sạch sẽ, được tổ chức và giường tán được thực hiện",phòng ngủ,450364,0
8504,màu của dấu hiệu là gì,màu vàng,495752,2
8505,ba người đàn ông đang chơi một trò chơi video ở đâu,phòng,552453,3
8506,truyền hình được phát ở đâu,phòng,21353,3
8507,những gì đang thư giãn trên những tảng đá mát mẻ,gấu,350794,0
8508,cái gì vừa có cái đĩa bay,con chó,369541,0
8509,những gì chống lại bức tường màu đỏ,cái bàn,539439,0
8510,con chó giữ cái gì trong khi bị trói trên đường phố,móng vuốt,351351,0
8511,cô gái mang theo gì dưới cánh tay của cô ấy,diều,397151,0
8512,có gì dựa vào gối,gấu,577077,0
8513,có bao nhiêu người đang xem điện thoại trong cửa hàng điện thoại di động,ba,225508,1
8514,có bao nhiêu cô gái có bánh nướng nhỏ trước mặt họ,hai,534419,1
8515,màu sắc của người đàn ông là gì,màu xanh dương,69081,2
8516,màu của chiếc ô là gì,màu cam,48408,2
8517,màu của xe đạp là gì,màu cam,187509,2
8518,người đàn ông đặt hai chiếc đĩa ném ở đâu,cái túi,285893,3
8519,có bao nhiêu con hươu cao cổ đang ở trên bãi cỏ bên hàng rào,hai,456045,1
8520,có một người đàn ông uống những gì với thức ăn,đồ uống,482362,0
8521,màu sắc của đồ chơi là gì,màu đen,308522,2
8522,những gì đang kéo vào nhà ga,tàu hỏa,411958,0
8523,người đàn ông với một con chó chụp ảnh ở đâu,gương,451825,3
8524,con mèo nằm ở đâu,vali,97156,3
8525,những gì đang nghỉ ngơi trên ghế có chăn trên đó,con chó,437231,0
8526,có bao nhiêu người đang ngồi trên những chiếc ghế nhựa màu trắng có đầu rồng lớn phía sau họ,bốn,417469,1
8527,những gì sơn màu xanh bên cạnh một bụi cây bounty với hoa màu đỏ,băng ghế,391674,0
8528,những gì cho thấy đồng nghiệp bối rối nhìn chằm chằm vào máy tính xách tay,bức tranh,519479,0
8529,những gì với giỏ hành lý và những người chờ đợi,trạm,458079,0
8530,những gì đang đứng dưới bầu trời đầy mây,con ngựa,370798,0
8531,những gì dừng lại ở ngã tư bận rộn,xe tải,419378,0
8532,những gì đang cho một con bò trên đồng cỏ,bắp chân,526706,0
8533,người phụ nữ đang đi mua sắm ở đâu,cửa hàng,93298,3
8534,đỗ những gì đang đỗ ở bến tàu trong một vịnh,con thuyền,420791,0
8535,người phụ nữ trẻ treo áp phích ở đâu,phòng bếp,531967,3
8536,có bao nhiêu người đàn ông đang cắt cái bánh trên bàn,hai,386419,1
8537,tàu đang đến trạm là gì,theo dõi,409856,0
8538,con mèo lớn đang ngồi ở đâu,cái ghế,268141,3
8539,cái gì đậu trong bãi đậu xe,xe buýt,359937,0
8540,bồn tắm hình bầu dục lớn nằm ở đâu,phòng tắm,323186,3
8541,cái gì dựa vào cột trong một khu vực có hàng rào,con voi,535156,0
8542,màu của quầy là gì,màu vàng,301888,2
8543,có bao nhiêu người đi xe tay ga trên đường thành phố,hai,498218,1
8544,màu sắc của bông hoa là gì,màu tía,16890,2
8545,màu của xe máy là gì,màu vàng,399102,2
8546,những gì nằm trên đồng hồ đỗ xe với một số chiếc ô tô đỗ trên đường phố,con chim,542625,0
8547,có gì đang ngồi trên một ngưỡng cửa sổ,con mèo,384204,0
8548,nhóm bò được hiển thị ở đâu,chuồng trại,357512,3
8549,có bao nhiêu chiếc bánh pizza trên khay trên bàn,hai,412830,1
8550,màu của vòi nước là gì,màu cam,353912,2
8551,bánh rán xanh và các món khác đãi ở đâu,hộp,572474,3
8552,có bao nhiêu người ngồi vào bàn và nhìn vào vài chiếc điện thoại di động,bốn,364016,1
8553,có bao nhiêu con ngựa vằn đang đứng trên một bãi đất trống,ba,154,1
8554,màu của giấy là gì,màu nâu,98739,2
8555,người đàn ông và phụ nữ đi xe bên cạnh một cơ thể của nước,con voi,548420,0
8556,màu của chiếc tàu là gì,màu xanh lá,97255,2
8557,những gì bên cạnh một con ngựa nâu,con ngựa,502410,0
8558,màu của máy bay là gì,màu trắng,549404,2
8559,có bao nhiêu lát bánh mì sandwich khác nhau mà không có vỏ,năm,217779,1
8560,màu của bầu trời là gì,màu xanh dương,448503,2
8561,ba người phụ nữ mặc những gì ở bàn với nhau,mũ,536654,0
8562,những con chó gì ngồi trên băng ghế ở bãi biển,pug,515226,0
8563,màu sắc của các chữ cái là gì,màu xanh dương,299488,2
8564,có bao nhiêu người ăn pizza và uống nước ngọt,hai,41279,1
8565,có bao nhiêu máy bay phản lực đang bay trên bầu trời xanh,chín,474670,1
8566,người đàn ông đang đi xuống bên cạnh một chiếc xe buýt trên đường phố là gì,đường đi bộ,389684,0
8567,một số gấu bông nâu treo ở đâu,cửa sổ,240080,3
8568,màu của áo hoodie là gì,màu tía,268739,2
8569,những gì bên cạnh bức tường đá với một cái cây gần,ngựa vằn,386194,0
8570,poster của một người đàn ông với ván trượt tuyết ở đâu,cửa sổ,477671,3
8571,màu của con chim là gì,màu xám,141063,2
8572,màu của xe là gì,màu xanh dương,139152,2
8573,những gì đang kết thúc trên đường ray bên cạnh một tòa nhà,tàu hỏa,346517,0
8574,những gì đi dọc theo con trâu thông qua địa hình khô,ngựa rằn,459898,0
8575,biển báo có bao nhiêu lối đi được dán trên biển báo `` stop'',một,43464,1
8576,những gì đứng bên ngoài tòa nhà ván gỗ,con cừu,379584,0
8577,pasta và salad rau đã phục vụ ở đâu,bát,489605,3
8578,màu của cỏ là gì,màu xanh lá,412687,2
8579,những gì trong phòng khách dưới tivi,giường,398209,0
8580,những gì đỗ bên cạnh vỉa hè gạch trên đường phố vào ban đêm,xe ô tô,511583,0
8581,những gì bên cạnh một khu rừng xanh tươi tốt,ngựa rằn,419371,0
8582,giao thông của một cây cầu lớn là gì,xe buýt,364919,0
8583,có bao nhiêu nam vận động viên trượt tuyết đang đứng trên dốc trượt tuyết,ba,394058,1
8584,có bao nhiêu máy bay trên mặt đất,hai,144084,1
8585,màu của con cừu là gì,màu trắng,543665,2
8586,máy bay màu bạc đặt ở đâu,bảo tàng,439400,3
8587,những gì đang đứng trên cỏ được bao quanh bởi cây cối,hươu cao cổ,476109,0
8588,người đàn ông đang ăn bánh cupcake ở đâu,văn phòng,357385,3
8589,màu của áo là gì,màu đen,469035,2
8590,những gì đang vượt qua nhau trong một cánh đồng mở,xe lửa,462244,0
8591,người phụ nữ đeo mũ bảo hiểm đang cưỡi ngựa là gì,con ngựa,542634,0
8592,có gì trên bàn,donut,499922,0
8593,cái gì đang đỗ trên đường trước một tòa nhà,xe máy,566278,0
8594,những gì nằm trên bãi cỏ,xe tải,398220,0
8595,màu của áo là gì,màu xanh dương,44135,2
8596,lap những gì và theo dõi trên bàn với các loại giấy tờ và thiết bị,máy vi tính,578107,0
8597,tài xế lái gì vào một đường ray,xe điện,570826,0
8598,có bao nhiêu con ngựa vằn đang gặm cỏ trên đồng cỏ,bốn,100661,1
8599,hai người đàn ông ở đâu,con thuyền,508101,3
8600,màu của áo khoác là gì,màu đen,250518,2
8601,hình ảnh của một con chó được phản chiếu ở đâu,gương,428116,3
8602,nhà đã làm gì với pepperoni và xúc xích,pizza,436315,0
8603,những gì ăn lá từ cây,hươu cao cổ,517029,0
8604,hai cô gái chơi một trò chơi điện tử sôi động ở đâu,chung cư,1958,3
8605,có bao nhiêu biển báo hiệu bên dưới biển báo đường phố,một,294431,1
8606,những người đang sử dụng máy tính xách tay của họ để học ở đâu,thư viện,331544,3
8607,những gì đứng với đầu của nó xuống trong bao vây của nó,ngựa rằn,551559,0
8608,có bao nhiêu con hươu cao cổ với cỏ khô và cây cối trong ánh sáng xám,hai,284274,1
8609,cô gái nhỏ đang giữ gì trước một cánh đồng người bay diều,diều,521071,0
8610,cái gì đã sẵn sàng để ăn trong đĩa,bữa ăn,347819,0
8611,màu của con bò là gì,màu nâu,84956,2
8612,màu của khinh khí cầu là gì,màu tía,67462,2
8613,có bao nhiêu con cừu trên đồng cỏ vào một ngày nắng,mười,353302,1
8614,có bao nhiêu đứa trẻ được mẹ xem trên máy tính trong một căn phòng,ba,444945,1
8615,có bao nhiêu con gấu bắc cực bơi trong nước và chơi với những quả bóng,hai,144115,1
8616,những gì được hiển thị với giường và hành lý,phòng,393421,0
8617,tủ trắng và một cái bồn rửa ở đâu,phòng,270388,3
8618,có bao nhiêu người đàn ông đang xếp một chiếc xe đạp lên đầu một chiếc xe,hai,123552,1
8619,có bao nhiêu người tụ tập trên sân tennis cùng nhau,bốn,544220,1
8620,người đang đi trên đường là gì,ván trượt,349006,0
8621,màu của con chó là gì,màu xám,21514,2
8622,năm người cưỡi những gì trên đường,xe máy,534827,0
8623,cậu bé đang ngồi ở đâu,trạm,65191,3
8624,có bao nhiêu phụ nữ đang nằm trên hai chiếc giường khách sạn,ba,100579,1
8625,màu của bảng là gì,màu đỏ,102447,2
8626,những gì đỗ sau xe van trên cỏ,xe đạp,436559,0
8627,gặm cỏ trong mặt đất với cỏ rải rác,ngựa rằn,539129,0
8628,những gì trong một bao vây bởi một cái cây,ngựa rằn,575643,0
8629,người đàn ông đang cầm một cây gậy bóng cơ bản và nổi bật trong một trò chơi là gì,quả bóng,390718,0
8630,xe taxi dừng ở đâu,đường phố,277048,3
8631,những gì được phục vụ với khoai tây nướng và bông cải xanh,cá,478766,0
8632,có bao nhiêu bồn tiểu nằm trên bức tường lát gạch trắng trong nhà vệ sinh,bốn,446807,1
8633,những gì được bao quanh bởi nhiều lá cờ đỏ nhỏ,tòa tháp,516178,0
8634,có bao nhiêu người đứng trong hàng trên đỉnh đồi với một thị trấn ở phía sau,bốn,157170,1
8635,màu của chiếc thuyền là gì,màu vàng,400275,2
8636,ba con voi đang lấy gì từ một vùng nước,nước,381254,0
8637,những gì kéo cỗ xe đầy màu sắc với bốn người đàn ông trên nó trên một cuộc diễu hành,con ngựa,532994,0
8638,những gì cao chót vót trên thành phố london,đồng hồ,474402,0
8639,xây dựng bao quanh bởi một hàng rào,xe tải,450404,0
8640,pizza với các phần khác nhau được chứa ở đâu,hộp,297984,3
8641,người đàn ông mặc những gì đang buộc cà vạt của mình,bộ đồ,428554,0
8642,con chó nhỏ đang được mang đến đâu,cái túi,529860,3
8643,màu của điểm đánh dấu là gì,màu cam,274759,2
8644,những gì đang diễn ra trên con đường của một thành phố tắc nghẽn và đồi núi,xe buýt,413339,0
8645,những gì đang ngồi đằng sau đôi giày,cún yêu,412240,0
8646,màu của máng là gì,màu xanh lá,223560,2
8647,màu của chiếc hộp là gì,màu cam,369452,2
8648,có bao nhiêu con ngựa vằn đang gặm cỏ trên một bãi cỏ rộng mở,hai,405778,1
8649,có bao nhiêu người đàn ông chơi trò ném đĩa vào một ngày nắng đẹp trong công viên,hai,260982,1
8650,có bao nhiêu con ngựa vằn đang ăn cỏ ở khu bảo tồn thiên nhiên,bốn,372252,1
8651,những gì được đặt trên đầu của một số ban chống,bức tượng,430079,0
8652,những gì đang ngồi trong bình hoa trên bàn gỗ,bông hoa,494970,0
8653,người phụ nữ đang nhìn và đánh răng ở đâu,gương,340321,3
8654,có bao nhiêu người đàn ông đứng trên ván lướt sóng trên bãi biển,ba,187451,1
8655,những gì đỗ tại một ga xe lửa khi hành khách chờ đợi họ,xe lửa,439593,0
8656,có bao nhiêu ly rượu cạn gần hết đang ngồi trên bàn,bốn,90912,1
8657,những gì nằm trên giường trong một ngôi nhà đồ chơi,đồ chơi,577077,0
8658,người đàn ông đang ngồi ở đâu,xe đẩy,520866,3
8659,cái gì bên cạnh máy tính xách tay,chuột,372466,0
8660,có bao nhiêu người đàn ông đang chơi trò ném đĩa trên bãi biển,ba,25643,1
8661,điều gì đã lái qua con tàu đang đi ra khỏi đường hầm,xe ô tô,372794,0
8662,những gì đang chạy qua savannah bụi rậm,hươu cao cổ,531607,0
8663,hoa màu tím được đặt ở đâu,lọ cắm hoa,483923,3
8664,màu của bánh rán là gì,màu vàng,284383,2
8665,màu sắc của đồng phục là gì,màu đỏ,66444,2
8666,hai con voi đứng ở đâu,chuồng,463751,3
8667,nải lớn của chuối được bao bọc ở đâu,cái túi,118485,3
8668,người đang tắm cho một con chó ở đâu,bồn tắm,467252,3
8669,những gì đang ngồi trong món nướng,rau,431323,0
8670,màu của chiếc bình là gì,màu tía,473018,2
8671,màu của bông hoa là gì,màu tía,238768,2
8672,những gì đứng dưới ánh nắng mặt trời khi nó nhìn vào máy ảnh trong sở thú,con voi,402357,0
8673,người chơi tennis sử dụng cái gì để đánh bóng,vợt,579060,0
8674,màu của bàn là gì,màu nâu,123646,2
8675,màu tóc là gì,màu trắng,199469,2
8676,màu của máy kéo là gì,màu đỏ,345167,2
8677,có bao nhiêu đường chỉ dẫn trên bầu trời xanh và những chiếc lá xanh,một,498563,1
8678,nhiều cái pizza được nấu ở đâu,chảo,568276,0
8679,màu của vali là gì,màu xanh dương,491701,2
8680,có bao nhiêu người lướt sóng đi bộ xa nhau trên bờ biển,ba,41389,1
8681,đầu bếp đứng ở đâu,phòng bếp,282889,3
8682,cậu bé nằm ở đâu,bồn tắm,80200,3
8683,cô gái trẻ và hai chàng trai trẻ đang ngồi ở đâu,quán ăn,401109,3
8684,"một con mèo nằm ở đâu, và cái kia đang đứng",sàn nhà,509764,3
8685,những gì bay trước một tháp pháo đồng hồ đá,cờ,516178,0
8686,có bao nhiêu điều khiển từ xa được đặt cùng nhau trên những quả bóng nhiều màu sắc,năm,334109,1
8687,có bao nhiêu người trong công viên đang sẵn sàng ném đĩa ném,bốn,12501,1
8688,có gì trên túi giấy màu nâu bên cạnh một tách cà phê,donut,400985,0
8689,có bao nhiêu cái bình được bày trên bệ,bảy,140352,1
8690,có bao nhiêu người trên ván trượt tuyết trong khi một người cũng có bánh xe,ba,31151,1
8691,những gì đứng bên lề đường với một dây nịt trên,con ngựa,463522,0
8692,cái gì đang đậu trong nhà để xe,xe tải,346006,0
8693,những gì đỗ dưới những cây trong công viên,xe máy,510755,0
8694,những gì đứng đầu với nhiều thức ăn trên bàn,đĩa ăn,419117,0
8695,nơi nấu đồ ăn với phô mai và hành tây,cái rổ,523211,3
8696,màu của gối là gì,màu đen,101895,2
8697,màu của vali là gì,màu đen,491845,2
8698,người giữ những gì,cà rốt,442301,0
8699,cái gì đang đỗ trên đường phố,xe tải,489358,0
8700,các vòi chữa cháy và những gì đang ngồi bên lề đường nơi xe đang lái,cây,513690,0
8701,cậu bé đang nằm ở đâu,giường,508822,3
8702,có bao nhiêu con voi đứng trong một vòng vây sau hàng rào,hai,488880,1
8703,trái tim màu đen định hình những gì với một con dao trong đó,bánh,550400,0
8704,trên khay có bao nhiêu chiếc hotdog với ớt một củ hành,hai,266951,1
8705,những gì bò dưới len xù xì của cừu,con chó,512938,0
8706,hai người đàn ông không áo giữ những gì trước mặt họ,ván lướt sóng,475184,0
8707,những gì đang đậu ở hai bên đường tuyết,xe ô tô,372316,0
8708,những gì đỗ trên đường trước một chiếc xe hơi,xe máy,488943,0
8709,màu của con chó là gì,màu trắng,508531,2
8710,cậu bé trượt ván ở đâu,hồ bơi,270215,3
8711,màu của ánh sáng là gì,màu xanh lá,532779,2
8712,đứa trẻ đang chơi với một cuộn giấy vệ sinh ở đâu,phòng tắm,436619,3
8713,màu của xe là gì,màu đen,271395,2
8714,cái gì xếp hàng trước biểu tượng billabong,ván lướt sóng,378701,0
8715,những gì chứa đầy những bông hoa màu hồng với lá xanh,lọ cắm hoa,533485,0
8716,những gì bên ngoài một cửa sổ lớn,xe đạp,347982,0
8717,người đàn ông cưỡi ván trượt trên đỉnh tuyết bao phủ là gì,đồi,451714,0
8718,cặp vợ chồng đang cắt là gì,bánh,492420,0
8719,người đang giữ gì trước một hàng rào,chuối,414736,0
8720,những gì mang thức ăn cho cửa hàng,xe tải,577223,0
8721,cái gì bị lật bên đường,xe tải,497791,0
8722,con gấu nào đang chơi với tảng đá,gấu trúc,536517,0
8723,màu của áo là gì,màu đen,269360,2
8724,những gì dạo chơi một cánh đồng cỏ và bụi bẩn mở,con voi,476300,0
8725,màu của dĩa nhựa là gì,màu tía,400926,2
8726,người đàn ông đang cắt bông cải xanh để đặt ở đâu,chảo,129563,3
8727,những gì được bao phủ bởi nhiều sách và một con gấu,giường,432607,0
8728,ba người phụ nữ đang làm một số thực phẩm ở đâu,phòng bếp,571653,3
8729,những gì có các thiết bị trắng và tường màu be,phòng,428041,0
8730,những gì đang trên và kết nối với dây,điện thoại,511403,0
8731,có bao nhiêu phụ nữ đang ngồi trên đồ nội thất bãi cỏ gần thùng gỗ,bốn,399138,1
8732,con mèo xiêm nhìn ở đâu,gương,490702,3
8733,người phụ nữ đang giữ một lớp sô cô la bao phủ những gì,donut,560470,0
8734,người đàn ông ở đâu trong hồ,con thuyền,264930,3
8735,người đàn ông và một người phụ nữ dùng thử một trò chơi video ở đâu,cửa hàng,84489,3
8736,những gì nằm ở phía trước của một tòa nhà,xe tải,478386,0
8737,con mèo đen đã cuộn tròn ở đâu,cái nồi,439132,3
8738,những gì bao phủ trong mưa bên cạnh một dòng sông,đường bộ,477846,0
8739,màu của ngôi nhà là gì,màu vàng,332352,2
8740,cái gì neo đậu trên bãi biển,con thuyền,353518,0
8741,xe buýt hai tầng màu đỏ và trắng đậu ở đâu,tòa nhà,462057,3
8742,màu của con ngựa là gì,màu đen,81995,2
8743,có bao nhiêu người mặc đồ trượt tuyết trong một khu rừng,ba,179188,1
8744,những gì được lưu trữ trên kệ dưới đồng hồ thời gian,nón,417159,0
8745,con chó lớn đang nằm ở đâu,giường,290753,3
8746,cậu bé nhỏ đang ở đâu,phòng,217591,3
8747,nhiều người ở đâu,sân bay,62778,3
8748,người đàn ông đang giữ một hộp các tông ở đâu,tòa nhà,175651,3
8749,có bao nhiêu bát đựng các loại thức ăn khác nhau được hiển thị,bốn,123580,1
8750,những gì đang trôi nổi trên một cơ thể lớn của nước của liên hợp quốc tham dự,con thuyền,400547,0
8751,bình chữa cháy đỏ ở đâu,phòng,564162,3
8752,màu của nền tảng là gì,màu vàng,6710,2
8753,những gì nhìn xuyên qua cửa sổ mưa và sương mù,tòa nhà,458790,0
8754,có bao nhiêu người đang đứng cạnh nhau trên mặt đất phủ đầy tuyết,hai,334185,1
8755,cái gì đang bị đẩy vào một khối dao,dao,370842,0
8756,những gì trong quá trình hạ cánh,máy bay trực thăng,497096,0
8757,những gì đang đi với em bé của nó,con voi,518365,0
8758,người đang cưỡi ván trượt trên tuyết phủ đang cầm cái gì,ba lan,356827,0
8759,những gì đang đứng cạnh nhau,hươu cao cổ,505538,0
8760,cái gì trên tấm trắng lớn,pizza,552221,0
8761,có bao nhiêu con chim đậu trên cây bên cạnh nhau,hai,22142,1
8762,cái gì còn lại trong hộp khi họ đã đến,donut,377814,0
8763,có bao nhiêu người trên núi với ván trượt tuyết,năm,420028,1
8764,người trượt ván đang lật một ván trượt ở đâu,đường phố,320117,3
8765,có bao nhiêu lát bánh pizza với lớp phủ trên chảo,một,157204,1
8766,những bông hoa được cắm ở đâu,lọ cắm hoa,452824,3
8767,giao lưu trong mô hình ba ba bởi một,ngựa vằn,544071,0
8768,màu sắc của thư giãn là gì,màu cam,491845,2
8769,cô gái đang xem một trận đấu tennis ở đâu,phòng,469832,3
8770,người phụ nữ đang làm việc ở đâu,phòng bếp,41404,3
8771,hình ảnh của một người đàn ông và phụ nữ trên bãi biển và người đàn ông đang ngồi ở đâu,cái lều,30205,3
8772,đang là mùa đông và người phụ nữ trẻ này mặc gì cũng cầm điện thoại thông minh,áo choàng,343706,0
8773,những gì đứng đầu với máy tính xách tay với hai màn hình,cái bàn,549674,0
8774,phục vụ món thịt hầm bông cải xanh ở đâu,bát,508592,3
8775,có gì đứng trong cánh đồng này,con ngựa,401539,0
8776,những gì được trang trí bằng màu đỏ và trắng với các phụ kiện,phòng bếp,527759,0
8777,những gì đỗ bên ngoài trạm xăng với vành ,xe ô tô,552824,0
8778,màu của chiếc đĩa là gì,màu đỏ,331551,2
8779,những gì tỏa sáng rực rỡ khi ván trượt đang nhảy lên,mặt trời,557396,0
8780,nơi có lửa và hai cái ghế,phòng,424161,3
8781,màu của bông hoa là gì,màu tía,87123,2
8782,có bao nhiêu người đang ngồi trên băng ghế bên cạnh một cửa hàng,bốn,198079,1
8783,ba chiếc máy tính trên một cái bàn rất lộn xộn trong bức tường gạch của gì,văn phòng,459825,0
8784,màu của chiếc tàu là gì,màu cam,171430,2
8785,những gì đang đi qua bên dưới cầu đi bộ,xe ô tô,500952,0
8786,những gì đang uống sữa con ngựa vằn lớn ở giữa cánh đồng là gì,ngựa rằn,426075,0
8787,người đàn ông lái xe qua một vũng nước với một con chó ở đâu,con thuyền,81886,3
8788,có bao nhiêu đèn đường đang treo và hiện lên màu xanh lá cây,ba,131107,1
8789,cái gì đang ngồi trên quầy bếp màu trắng,cái lọ,521542,0
8790,hai chiếc xe đạp và bàn ngồi ở đâu,phòng bếp,398419,3
